MLT_UTZTN_BSSH_SN,FRSTN_NM,CNTR_NM,CONM_NM,TPBIZ_NM,REG_DT,REG_YMD,REG_TM,REG_YR,REG_MM,REG_DAY,BDST_USG_NM,INSTL_DCLR_YMD,PFCMP_YMD,STTS_SCSN_YMD,CONM_ADDR,ROAD_NM,BLDG_NM,NLMBLT_MATRL_DSCTN,NLMBLT_INSTL_AREA,FRRST_CMDTY_NM,FRRST_INSTL_AREA,FLR_NO_NM,TRGTOBJ_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,CORP_YN,USE_YN
MU482009103906,거제소방서,옥포119안전센터,케이(K)노래타운,유흥주점,20220213151059,20220213,151059,2022,02,13,근린생활시설,,20070529,,경상남도 거제시 옥포동 ,옥포대첩로2길,,확인불가,,해당없음,0.0,0/3,투다리 - 투다리동,양식(옥),철근콘크리트조,,Y
MU482009103989,창녕소방서,창녕119안전센터,오아시스노래주점,유흥주점,20220111094919,20220111,094919,2022,01,11,근린생활시설,20070611,20070611,20210514,경상남도 창녕군 대합면 십이리,십이리길,해당없음,,0.0,,0.0,0/2,오아시스단란주점 - 오아시스단란주점동,양식(옥),철근콘크리트조,,Y
MU482009103990,창녕소방서,창녕119안전센터,하나로단란주점,단란주점,20220111100347,20220111,100347,2022,01,11,근린생활시설,20070405,20070514,20211129,경상남도 창녕군 이방면 거남리,이방로,해당없음,없음,0.0,합판,0.0,1/3,하나로단란주점 - 하나로단란주점동,양식(옥),철근콘크리트조,,Y
MU282011113929,미추홀소방서,신기119안전센터,로데오노래연습장,노래연습장업,20221107165849,20221107,165849,2022,11,07,,,20040603,,인천광역시 미추홀구 용현동 ,인하로67번길,,석고보드,,도료,,1/3,,양식(옥),철근콘크리트조,,Y
MU482009100087,진주소방서,천전119안전센터,방가방가노래연습장,노래연습장업,20221230185011,20221230,185011,2022,12,30,근린생활시설,,20070528,20221229,경상남도 진주시 칠암동 ,동진로34번길,,,,,,3/1,방가방가노래연습장 - 방가방가노래연습장동,양식(옥),철근콘크리트조,,Y
MU282011128062,남동소방서,구월119안전센터,휴 노래연습장,노래연습장업,20220307131615,20220307,131615,2022,03,07,복합건축물,,20110824,,인천광역시 남동구 구월동 ,인하로489번길,,,,,,8/4,로데오프라자21(C-4)* - 1동,양식(옥),철근콘크리트조,,Y
MU282011127262,남동소방서,구월119안전센터,와와 노래연습장,노래연습장업,20220826100335,20220826,100335,2022,08,26,근린생활시설,,20110418,,인천광역시 남동구 구월동 ,독점로,,,,,,3/1,안경박사(B-06★) - 안경박사동,양식(옥),철근콘크리트조,,Y
MU282011121529,미추홀소방서,주안119안전센터,영7080,단란주점,20220415145957,20220415,145957,2022,04,15,근린생활시설,,20060517,20220119,인천광역시 미추홀구 주안동 ,미추홀대로697번길,,석고보드,,,,4,농원숯불왕갈비 - 1동,양식(옥),철근콘크리트조,,Y
MU282011117625,검단소방서,검단119안전센터,아지트,일반음식점,20221213173246,20221213,173246,2022,12,13,근린생활시설,,20060508,20221205,인천광역시 서구 왕길동 ,검단로459번길,왕길프라자,석고보드.타일,459.0,합판,116.0,1/5,왕길프라자 - 왕길프라자동,양식(옥),철근콘크리트조,,Y
MU282011117627,서부소방서,검단119안전센터,열린라이브카페,일반음식점,20220310151749,20220310,151749,2022,03,10,,,20080403,20170710,인천광역시 서구 왕길동 ,검단로,,석고보드.유리.타일.철판,424.0,합판,31.0,1/6,현대프라자 - 1동,양식(옥),철근콘크리트조,,Y
MU282011127302,서부소방서,검암119안전센터,경서탑노래연습장,노래연습장업,20220803070613,20220803,070613,2022,08,03,,,20110408,20220801,인천광역시 서구 경서동 ,도요지로,,유리.석고.타일 ,440.0,방염필름/방염도료,47.0,3,,양식(옥),철근콘크리트조,,Y
MU282011127364,남동소방서,구월119안전센터,골드 노래연습장,노래연습장업,20220921084031,20220921,084031,2022,09,21,근린생활시설,,20070516,20140627,인천광역시 남동구 구월동 ,인주대로,,,,,,6/0,서문빌딩(구. 삼두빌딩(B-06★) - 1동,양식(옥),철근콘크리트조,,Y
MU282011127063,남동소방서,구월119안전센터,팡팡 노래연습장,노래연습장업,20221213171604,20221213,171604,2022,12,13,근린생활시설,,20110418,,인천광역시 남동구 구월동 ,남동대로774번길,,,,,,5/2,창성빌딩(B-7)★ - 1동,양식(옥),철근콘크리트조,,Y
MU482009100915,진주소방서,중앙119안전센터,썬(유흥주점),유흥주점,20220803141650,20220803,141650,2022,08,03,위락시설,,20070622,20220701,경상남도 진주시 계동 ,비봉로62번길,,,,,,1/3,비바체 - 비바체동,양식(옥),철근콘크리트조,,Y
MU482009101070,진주소방서,중앙119안전센터,엑스오베트남노래방,유흥주점,20220721091526,20220721,091526,2022,07,21,위락시설,,20070622,20220623,경상남도 진주시 계동 ,비봉로50번길,,,,룸문. 실내장식물,,1/3,*태양노래방 - 태양노래방동,양식(옥),철근콘크리트조,,Y
MU482009101090,진주소방서,중앙119안전센터,캔디노래방(탑베트남노래방(구.풍금노래주점),유흥주점,20221214143228,20221214,143228,2022,12,14,위락시설,,20070622,20220808,경상남도 진주시 계동 ,진주대로,,,,,,2,대호노래주점 - 대호노래주점동,양식(옥),철근콘크리트조,,Y
MU482009100858,함양소방서,안의119안전센터,빅토리아,유흥주점,20220711110859,20220711,110859,2022,07,11,위락시설,,20060428,20220705,경상남도 함양군 안의면 금천리,종로길,안의가스,데코타일,83.0,방염도료,28.0,3,월드컵회관 - 월드컵회관동,양식(옥),철근콘크리트조,,Y
MU482009100860,함양소방서,안의119안전센터,시티단란주점,단란주점,20221206140212,20221206,140212,2022,12,06,근린생활시설,,20070423,20221201,경상남도 함양군 안의면 금천리,강변로,(구)씨티단란주점,데코타일. 석고보드,,목재.합판,,3,씨티단란주점 - 시티단란주점동,양식(옥),철근콘크리트조,,Y
MU482009100861,함양소방서,안의119안전센터,펠레스단란주점,단란주점,20221031095515,20221031,095515,2022,10,31,근린생활시설,,20070423,20221029,경상남도 함양군 안의면 금천리,광풍로,,데코타일. 석고보드,,목재.합판,,3,펠레스단란주점 - 펠레스단란주점동,양식(옥),철근콘크리트조,,Y
MU482009101729,창녕소방서,창녕119안전센터,우포가요주점,유흥주점,20220618124704,20220618,124704,2022,06,18,근린생활시설,20070101,20070101,,경상남도 창녕군 유어면 부곡리,유어장마로,우포가요주점,,,,,지상,우포가요주점(꿈순이노래방) - 꿈순이노래방동,한식(옥),블록조,,Y
MU482009101730,진주소방서,중앙119안전센터,F노래연습장,노래연습장업,20220908141152,20220908,141152,2022,09,08,근린생활시설,,20180402,20220829,경상남도 진주시 상봉동 ,진주성로,,합판 목재방염필름부착,,,,1/5,F노래연습장 - F노래연습장동,양식(옥),철근콘크리트조,,Y
MU482009101791,창녕소방서,부곡119안전센터,방앗간노래주점,유흥주점,20220111093549,20220111,093549,2022,01,11,근린생활시설,20061211,20061229,20210414,경상남도 창녕군 부곡면 거문리,온천1길,퀸모텔,콘크리트. 석고 외,0.0,,0.0,3/1,퀸모텔 - 퀸모텔동,양식(옥),철근콘크리트조,,Y
MU482009101656,마산소방서,구암119안전센터,현대,노래연습장업,20220616151001,20220616,151001,2022,06,16,근린생활시설,,20070701,,경상남도 창원시 마산회원구 구암동 ,구암서3길,현대노래연습장,,,,,4/1,현대노래연습장 - 현대노래연습장동,양식(옥),철근콘크리트조,,Y
MU262009101904,동래소방서,온천119안전센터,킹덤,단란주점,20221228175612,20221228,175612,2022,12,28,위락시설,20080523,20080523,20160408,부산광역시 동래구 온천동 ,아시아드대로,,석고.타일.유리,346.0,MDF,37.0,4/1,안경나라건물 - 안경나라건물동,양식(옥),철근콘크리트조,,Y
MU262009101842,동래소방서,연산119안전센터,동백노래연습장,노래연습장업,20221020170255,20221020,170255,2022,10,20,근린생활시설,0,20010519,,부산광역시 동래구 안락동 ,안락로,,,,방염대상물품없음,,1/3,,양식(옥),블록조,,Y
MU262009102380,동래소방서,연산119안전센터,강강노래주점,유흥주점,20220314113849,20220314,113849,2022,03,14,,20060912,20060914,20140419,부산광역시 연제구 연산동 ,고분로13번길,,석고보드.타일.유리,106.0,MDF.합판,39.0,1/5,대영빌딩 - 대영빌딩동,양식(옥),철근콘크리트조,,Y
MU262009102281,동래소방서,양정119안전센터,메모리,일반음식점,20220106124659,20220106,124659,2022,01,06,근린생활시설,,20090314,,부산광역시 부산진구 양정동 ,연산로,백송장여관,,,,,1/4,,양식(옥),철근콘크리트조,,Y
MU262009101883,동래소방서,양정119안전센터,신사동 숯불갈비,일반음식점,20220708104213,20220708,104213,2022,07,08,근린생활시설,,20090311,,부산광역시 연제구 연산동 ,중앙천로,,,,,,1/5,신사동숯불갈비건물 - 신사동숯불갈비건물동,양식(옥),기타 조,,Y
MU262009101887,동래소방서,온천119안전센터,달오름 노래연습장,노래연습장업,20220802144449,20220802,144449,2022,08,02,근린생활시설,,20071005,20180907,부산광역시 동래구 온천동 ,아시아드대로228번길,,석고.타일.유리,,,,1/5,해오름일식전문점(이미진건물) - 이미진건물동,양식(옥),철근콘크리트조,,Y
MU262009100771,동래소방서,연산119안전센터,뮤즈,유흥주점,20220211143136,20220211,143136,2022,02,11,근린생활시설,,20110628,20160905,부산광역시 연제구 연산동 ,반송로,,,,,,1/5,대암빌딩 - 1동동,양식(옥),철근콘크리트조,,Y
MU262009101015,동래소방서,양정119안전센터,오디션노래연습장,노래연습장업,20220106101155,20220106,101155,2022,01,06,근린생활시설,,20090307,,부산광역시 부산진구 양정동 ,양지3로,,,,,,4/1,인동빌딩 - 인동빌딩동,양식(옥),철근콘크리트조,,Y
MU262009104980,사하소방서,하단119안전센터,준코뮤직타운 하단1호점,유흥주점,20220713161853,20220713,161853,2022,07,13,,20060628,20060705,20220520,부산광역시 사하구 하단동 ,낙동남로1423번길,,석고.타일 등,609.0,MDF,79.0,1/5,,양식(옥),철근콘크리트조,,Y
MU262009105079,중부소방서,창선119안전센터,빙고노래주점,유흥주점,20220223092037,20220223,092037,2022,02,23,근린생활시설,,20090414,,부산광역시 중구 부평동1가 ,광복로12번길,,,,,,1/4,,양식(옥),철근콘크리트조,,Y
MU262009105097,중부소방서,창선119안전센터,왜불러,유흥주점,20221108164251,20221108,164251,2022,11,08,근린생활시설,,20090414,,부산광역시 중구 부평동2가 ,중구로23번길,,,,,,1/3,,양식(옥),철근콘크리트조,,Y
MU262009101702,동래소방서,온천119안전센터,미랑,유흥주점,20220816153607,20220816,153607,2022,08,16,위락시설,20010104,20010105,20161226,부산광역시 동래구 온천동 ,금강공원로,,,,벽체 및 천정일부 불연재 처리.,,3,,양식(옥),철근콘크리트조,,Y
MU262009101535,동래소방서,온천119안전센터,롯데시네마 동래관(제1관),영화상영관,20220314113657,20220314,113657,2022,03,14,문화및집회시설,20080521,20080523,20200121,부산광역시 동래구 온천동 ,중앙대로,롯데백화점,석고.유리.타일,14273.0,MDF,167.0,12/3,부산롯데백화점동래점(롯데마트시네마) - 롯데마트 롯데시네마동,양식(옥),철골철근콘크리트조,,Y
MU262009104419,남부소방서,광안119안전센터,휴투노래타운,유흥주점,20220919142222,20220919,142222,2022,09,19,,20050914,20050915,,부산광역시 수영구 광안동 ,무학로9번길,,석고보드.타일.인조석.드라이비트.핸디.유리,510.0,MDF.합판,113.0,2/8,,양식(옥),기타 조,,Y
MU262009104423,남부소방서,광안119안전센터,휴노래타운,유흥주점,20220919142653,20220919,142653,2022,09,19,,20060522,20060530,,부산광역시 수영구 광안동 ,무학로9번길,,석고보드.타일.석재,948.0,합판 도료후처리,228.0,2/8,,양식(옥),기타 조,,Y
MU262009104446,남부소방서,광안119안전센터,하트 노래연습장,노래연습장업,20220321141252,20220321,141252,2022,03,21,,20090506,20090507,20150916,부산광역시 수영구 광안동 ,광일로,,석고보드.타일,357.0,합판(방염필름),55.0,1/3,,양식(옥),철근콘크리트조,,Y
MU262009103182,남부소방서,대연119안전센터,올드오십오,일반음식점,20220121155031,20220121,155031,2022,01,21,,20051201,20051206,,부산광역시 남구 대연동 ,용소로19번길,광진빌딩,시멘트몰탈.석고.타일.유리,402.0,MDF,57.0,1/6,,양식(옥),철근콘크리트조,,Y
MU262009101044,동래소방서,연산119안전센터,태양포장타운,유흥주점,20220314113918,20220314,113918,2022,03,14,위락시설,0,20090308,20160726,부산광역시 연제구 연산동 ,고분로,,,,,,1/5,지은빌딩(구추연빌딩) - 1동,양식(옥),기타 조,,Y
MU262009101045,동래소방서,온천119안전센터,호텔농심천지연,목욕장(찜질방),20220602170750,20220602,170750,2022,06,02,근린생활시설,20030723,20040727,20151027,부산광역시 동래구 온천동 ,온천장로107번길,허심청,석고보드.유리등,5730.0,전시용합판등,,5/2,허심청 - 허심청동,양식(옥),철근콘크리트조,,Y
MU262009101095,동래소방서,양정119안전센터,태양,단란주점,20220816153759,20220816,153759,2022,08,16,근린생활시설,,20090308,,부산광역시 부산진구 양정동 ,중앙로,,,,,,1/3,남양다방 - 남양다방동,양식(옥),철근콘크리트조,,Y
MU262009101101,동래소방서,양정119안전센터,제우스,단란주점,20221020170542,20221020,170542,2022,10,20,근린생활시설,,19970409,20160224,부산광역시 부산진구 양정동 ,동평로420번길,,,,,,1/5,,양식(옥),철근콘크리트조,,Y
MU262009100945,동래소방서,온천119안전센터,달오름노래주점,유흥주점,20220802144458,20220802,144458,2022,08,02,위락시설,20071004,20071005,,부산광역시 동래구 온천동 ,아시아드대로228번길,,석고. 타일,428.0,,,5/1,해오름일식전문점(이미진건물) - 이미진건물동,양식(옥),철근콘크리트조,,Y
MU262009101060,동래소방서,연산119안전센터,불타는 오픈식 가라오케,단란주점,20220616160802,20220616,160802,2022,06,16,근린생활시설,0,20090308,20170411,부산광역시 연제구 연산동 ,과정로,,,,,,/3,청록수다방건물 - 청록수다방 건물동,양식(옥),철근콘크리트조,,Y
MU262009101190,동래소방서,양정119안전센터,(주)더파티 더파티 시청점,일반음식점,20220401175454,20220401,175454,2022,04,01,근린생활시설,20070407,20070409,20141209,부산광역시 연제구 연산동 ,중앙대로,국민연금공단부산회관빌딩,석고. 타일,4290.0,DMF.합판,435.0,4/22,국민연금부산회관 - 국민연금부산회관동,양식(옥),철골조,,Y
MU262009101220,동래소방서,연산119안전센터,주촌,단란주점,20220211130913,20220211,130913,2022,02,11,근린생활시설,,19981222,20140613,부산광역시 연제구 연산동 ,과정로,,,,,,1/2,톰인테리어건물 - 톰인테리어건물동,양식(옥),철근콘크리트조,,Y
MU262009101302,동래소방서,온천119안전센터,해동노래주점,유흥주점,20220913140641,20220913,140641,2022,09,13,위락시설,20050211,20050302,,부산광역시 동래구 온천동 ,달북길,,석고.타일,280.0,합판,,4/1,목원장여관 - 1동,양식(옥),철근콘크리트조,,Y
MU262009102643,동래소방서,양정119안전센터,썸,단란주점,20221228175921,20221228,175921,2022,12,28,근린생활시설,0,19960613,,부산광역시 연제구 연산동 ,중앙대로,,,,,,1/4,김찬호사무실 - 1동,양식(옥),철근콘크리트조,,Y
